sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price,dwh_create_date
SO51197,CA-1098,11448,2012-12-29,2013-01-05,2013-01-10,9,1,9,2024-12-30 14:06:36.9733333
SO51198,BK-M68S-46,11006,2012-12-29,2013-01-05,2013-01-10,2320,1,2320,2024-12-30 14:06:36.9733333
SO51198,BC-M005,11006,2012-12-29,2013-01-05,2013-01-10,10,1,10,2024-12-30 14:06:36.9733333
SO51198,WB-H098,11006,2012-12-29,2013-01-05,2013-01-10,5,1,5,2024-12-30 14:06:36.9733333
SO51199,BK-R19B-52,21440,2012-12-29,2013-01-05,2013-01-10,540,1,540,2024-12-30 14:06:36.9733333
SO51199,BC-R205,21440,2012-12-29,2013-01-05,2013-01-10,9,1,9,2024-12-30 14:06:36.9733333
SO51199,CA-1098,21440,2012-12-29,2013-01-05,2013-01-10,9,1,9,2024-12-30 14:06:36.9733333
SO51199,WB-H098,21440,2012-12-29,2013-01-05,2013-01-10,5,1,5,2024-12-30 14:06:36.9733333
SO51200,BK-R64Y-48,22687,2012-12-29,2013-01-05,2013-01-10,1120,1,1120,2024-12-30 14:06:36.9733333
SO51200,HL-U509,22687,2012-12-29,2013-01-05,2013-01-10,35,1,35,2024-12-30 14:06:36.9733333
SO51201,BK-T79U-46,27820,2012-12-29,2013-01-05,2013-01-10,2384,1,2384,2024-12-30 14:06:36.9733333
SO51201,HL-U509-B,27820,2012-12-29,2013-01-05,2013-01-10,35,1,35,2024-12-30 14:06:36.9733333
SO51202,BK-T44U-50,26864,2012-12-29,2013-01-05,2013-01-10,1215,1,1215,2024-12-30 14:06:36.9733333
SO51202,SJ-0194-M,26864,2012-12-29,2013-01-05,2013-01-10,54,1,54,2024-12-30 14:06:36.9733333
SO51203,BK-R89R-58,18208,2012-12-30,2013-01-06,2013-01-11,2443,1,2443,2024-12-30 14:06:36.9733333
SO51203,BC-R205,18208,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51203,WB-H098,18208,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51204,BK-R89B-44,13519,2012-12-30,2013-01-06,2013-01-11,2443,1,2443,2024-12-30 14:06:36.9733333
SO51205,BK-M68S-42,11240,2012-12-30,2013-01-06,2013-01-11,2320,1,2320,2024-12-30 14:06:36.9733333
SO51205,BC-M005,11240,2012-12-30,2013-01-06,2013-01-11,10,1,10,2024-12-30 14:06:36.9733333
SO51205,WB-H098,11240,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51205,HL-U509-B,11240,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51206,BK-M68B-42,11400,2012-12-30,2013-01-06,2013-01-11,2295,1,2295,2024-12-30 14:06:36.9733333
SO51206,BC-M005,11400,2012-12-30,2013-01-06,2013-01-11,10,1,10,2024-12-30 14:06:36.9733333
SO51206,WB-H098,11400,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51206,CA-1098,11400,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51207,BK-M68S-46,11338,2012-12-30,2013-01-06,2013-01-11,2320,1,2320,2024-12-30 14:06:36.9733333
SO51207,BC-M005,11338,2012-12-30,2013-01-06,2013-01-11,10,1,10,2024-12-30 14:06:36.9733333
SO51207,WB-H098,11338,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51207,HL-U509-R,11338,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51208,BK-R89R-58,23234,2012-12-30,2013-01-06,2013-01-11,2443,1,2443,2024-12-30 14:06:36.9733333
SO51208,HL-U509-B,23234,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51209,BK-M18S-44,13059,2012-12-30,2013-01-06,2013-01-11,565,1,565,2024-12-30 14:06:36.9733333
SO51209,FE-6654,13059,2012-12-30,2013-01-06,2013-01-11,22,1,22,2024-12-30 14:06:36.9733333
SO51209,HL-U509,13059,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51209,GL-H102-M,13059,2012-12-30,2013-01-06,2013-01-11,24,1,24,2024-12-30 14:06:36.9733333
SO51210,BK-M68B-42,11261,2012-12-30,2013-01-06,2013-01-11,2295,1,2295,2024-12-30 14:06:36.9733333
SO51210,HL-U509-B,11261,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51211,BK-T18U-54,13841,2012-12-30,2013-01-06,2013-01-11,742,1,742,2024-12-30 14:06:36.9733333
SO51211,SO-R809-L,13841,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51212,BK-R64Y-40,24604,2012-12-30,2013-01-06,2013-01-11,1120,1,1120,2024-12-30 14:06:36.9733333
SO51212,TI-R628,24604,2012-12-30,2013-01-06,2013-01-11,25,1,25,2024-12-30 14:06:36.9733333
SO51212,TT-R982,24604,2012-12-30,2013-01-06,2013-01-11,4,1,4,2024-12-30 14:06:36.9733333
SO51212,HL-U509-R,24604,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51212,SJ-0194-S,24604,2012-12-30,2013-01-06,2013-01-11,54,1,54,2024-12-30 14:06:36.9733333
SO51213,BK-T79U-60,28202,2012-12-30,2013-01-06,2013-01-11,2384,1,2384,2024-12-30 14:06:36.9733333
SO51213,HL-U509-B,28202,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51214,BK-R19B-58,19765,2012-12-30,2013-01-06,2013-01-11,540,1,540,2024-12-30 14:06:36.9733333
SO51214,BC-R205,19765,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51214,WB-H098,19765,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51215,BK-M68B-42,11108,2012-12-30,2013-01-06,2013-01-11,2295,1,2295,2024-12-30 14:06:36.9733333
SO51215,TI-M823,11108,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51216,BK-M68S-42,11117,2012-12-30,2013-01-06,2013-01-11,2320,1,2320,2024-12-30 14:06:36.9733333
SO51216,FE-6654,11117,2012-12-30,2013-01-06,2013-01-11,22,1,22,2024-12-30 14:06:36.9733333
SO51216,BC-M005,11117,2012-12-30,2013-01-06,2013-01-11,10,1,10,2024-12-30 14:06:36.9733333
SO51216,WB-H098,11117,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51216,CA-1098,11117,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51217,BK-M68S-38,11449,2012-12-30,2013-01-06,2013-01-11,2320,1,2320,2024-12-30 14:06:36.9733333
SO51217,TT-M928,11449,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51217,TI-M823,11449,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51217,PK-7098,11449,2012-12-30,2013-01-06,2013-01-11,2,1,2,2024-12-30 14:06:36.9733333
SO51218,BK-M18B-40,11943,2012-12-30,2013-01-06,2013-01-11,540,1,540,2024-12-30 14:06:36.9733333
SO51219,BK-T44U-60,25086,2012-12-30,2013-01-06,2013-01-11,1215,1,1215,2024-12-30 14:06:36.9733333
SO51219,TT-T092,25086,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51219,TI-T723,25086,2012-12-30,2013-01-06,2013-01-11,29,1,29,2024-12-30 14:06:36.9733333
SO51219,GL-H102-S,25086,2012-12-30,2013-01-06,2013-01-11,24,1,24,2024-12-30 14:06:36.9733333
SO51219,HL-U509,25086,2012-12-30,2013-01-06,2013-01-11,35,1,35,2024-12-30 14:06:36.9733333
SO51220,BK-R19B-44,21575,2012-12-30,2013-01-06,2013-01-11,540,1,540,2024-12-30 14:06:36.9733333
SO51220,BC-R205,21575,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51221,BK-R64Y-48,12130,2012-12-30,2013-01-06,2013-01-11,1120,1,1120,2024-12-30 14:06:36.9733333
SO51221,CA-1098,12130,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51221,SJ-0194-L,12130,2012-12-30,2013-01-06,2013-01-11,54,1,54,2024-12-30 14:06:36.9733333
SO51222,BK-R19B-48,25641,2012-12-30,2013-01-06,2013-01-11,540,1,540,2024-12-30 14:06:36.9733333
SO51222,TI-R092,25641,2012-12-30,2013-01-06,2013-01-11,21,1,21,2024-12-30 14:06:36.9733333
SO51223,BK-T44U-46,26826,2012-12-30,2013-01-06,2013-01-11,1215,1,1215,2024-12-30 14:06:36.9733333
SO51223,BC-R205,26826,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51223,WB-H098,26826,2012-12-30,2013-01-06,2013-01-11,5,1,5,2024-12-30 14:06:36.9733333
SO51223,SO-R809-L,26826,2012-12-30,2013-01-06,2013-01-11,9,1,9,2024-12-30 14:06:36.9733333
SO51224,BK-M68S-38,11345,2012-12-31,2013-01-07,2013-01-12,2320,1,2320,2024-12-30 14:06:36.9733333
SO51224,TI-M823,11345,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51225,BK-R79Y-42,20982,2012-12-31,2013-01-07,2013-01-12,1701,1,1701,2024-12-30 14:06:36.9733333
SO51225,SJ-0194-L,20982,2012-12-31,2013-01-07,2013-01-12,54,1,54,2024-12-30 14:06:36.9733333
SO51225,CA-1098,20982,2012-12-31,2013-01-07,2013-01-12,9,1,9,2024-12-30 14:06:36.9733333
SO51226,BK-R89B-58,22822,2012-12-31,2013-01-07,2013-01-12,2443,1,2443,2024-12-30 14:06:36.9733333
SO51226,TI-R982,22822,2012-12-31,2013-01-07,2013-01-12,33,1,33,2024-12-30 14:06:36.9733333
SO51227,BK-R89B-52,25793,2012-12-31,2013-01-07,2013-01-12,2443,1,2443,2024-12-30 14:06:36.9733333
SO51227,TT-R982,25793,2012-12-31,2013-01-07,2013-01-12,4,1,4,2024-12-30 14:06:36.9733333
SO51227,TI-R982,25793,2012-12-31,2013-01-07,2013-01-12,33,1,33,2024-12-30 14:06:36.9733333
SO51228,BK-M68S-42,11402,2012-12-31,2013-01-07,2013-01-12,2320,1,2320,2024-12-30 14:06:36.9733333
SO51228,WB-H098,11402,2012-12-31,2013-01-07,2013-01-12,5,1,5,2024-12-30 14:06:36.9733333
SO51228,BC-M005,11402,2012-12-31,2013-01-07,2013-01-12,10,1,10,2024-12-30 14:06:36.9733333
SO51228,HY-1023-70,11402,2012-12-31,2013-01-07,2013-01-12,55,1,55,2024-12-30 14:06:36.9733333
SO51228,CA-1098,11402,2012-12-31,2013-01-07,2013-01-12,9,1,9,2024-12-30 14:06:36.9733333
SO51229,BK-R89B-52,20038,2012-12-31,2013-01-07,2013-01-12,2443,1,2443,2024-12-30 14:06:36.9733333
SO51230,BK-M68B-38,11292,2012-12-31,2013-01-07,2013-01-12,2295,1,2295,2024-12-30 14:06:36.9733333
SO51230,FE-6654,11292,2012-12-31,2013-01-07,2013-01-12,22,1,22,2024-12-30 14:06:36.9733333
SO51230,WB-H098,11292,2012-12-31,2013-01-07,2013-01-12,5,1,5,2024-12-30 14:06:36.9733333
SO51230,BC-M005,11292,2012-12-31,2013-01-07,2013-01-12,10,1,10,2024-12-30 14:06:36.9733333
SO51231,BK-M68B-46,11257,2012-12-31,2013-01-07,2013-01-12,2295,1,2295,2024-12-30 14:06:36.9733333
SO51231,PK-7098,11257,2012-12-31,2013-01-07,2013-01-12,2,1,2,2024-12-30 14:06:36.9733333
SO51232,BK-T18Y-58,11615,2012-12-31,2013-01-07,2013-01-12,742,1,742,2024-12-30 14:06:36.9733333
SO51232,HL-U509-R,11615,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51233,BK-R79Y-48,18467,2012-12-31,2013-01-07,2013-01-12,1701,1,1701,2024-12-30 14:06:36.9733333
SO51234,BK-T79Y-50,28204,2012-12-31,2013-01-07,2013-01-12,2384,1,2384,2024-12-30 14:06:36.9733333
SO51234,HL-U509-R,28204,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51235,BK-M68B-42,11105,2012-12-31,2013-01-07,2013-01-12,2295,1,2295,2024-12-30 14:06:36.9733333
SO51236,BK-M68B-38,11106,2012-12-31,2013-01-07,2013-01-12,2295,1,2295,2024-12-30 14:06:36.9733333
SO51237,BK-M68S-46,11061,2012-12-31,2013-01-07,2013-01-12,2320,1,2320,2024-12-30 14:06:36.9733333
SO51237,BC-M005,11061,2012-12-31,2013-01-07,2013-01-12,10,1,10,2024-12-30 14:06:36.9733333
SO51237,WB-H098,11061,2012-12-31,2013-01-07,2013-01-12,5,1,5,2024-12-30 14:06:36.9733333
SO51237,HL-U509-R,11061,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51238,BK-M68B-38,11002,2012-12-31,2013-01-07,2013-01-12,2295,1,2295,2024-12-30 14:06:36.9733333
SO51239,BK-M68S-38,11076,2012-12-31,2013-01-07,2013-01-12,2320,1,2320,2024-12-30 14:06:36.9733333
SO51239,HY-1023-70,11076,2012-12-31,2013-01-07,2013-01-12,55,1,55,2024-12-30 14:06:36.9733333
SO51240,BK-R19B-58,23859,2012-12-31,2013-01-07,2013-01-12,540,1,540,2024-12-30 14:06:36.9733333
SO51240,HL-U509-B,23859,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51241,BK-R19B-52,21600,2012-12-31,2013-01-07,2013-01-12,540,1,540,2024-12-30 14:06:36.9733333
SO51241,TI-R092,21600,2012-12-31,2013-01-07,2013-01-12,21,1,21,2024-12-30 14:06:36.9733333
SO51241,PK-7098,21600,2012-12-31,2013-01-07,2013-01-12,2,1,2,2024-12-30 14:06:36.9733333
SO51242,BK-R64Y-44,19225,2012-12-31,2013-01-07,2013-01-12,1120,1,1120,2024-12-30 14:06:36.9733333
SO51242,HL-U509-B,19225,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51242,VE-C304-S,19225,2012-12-31,2013-01-07,2013-01-12,64,1,64,2024-12-30 14:06:36.9733333
SO51243,BK-R19B-48,25609,2012-12-31,2013-01-07,2013-01-12,540,1,540,2024-12-30 14:06:36.9733333
SO51243,TI-R092,25609,2012-12-31,2013-01-07,2013-01-12,21,1,21,2024-12-30 14:06:36.9733333
SO51243,TT-R982,25609,2012-12-31,2013-01-07,2013-01-12,4,1,4,2024-12-30 14:06:36.9733333
SO51244,BK-R19B-44,29355,2012-12-31,2013-01-07,2013-01-12,540,1,540,2024-12-30 14:06:36.9733333
SO51244,TI-R092,29355,2012-12-31,2013-01-07,2013-01-12,21,1,21,2024-12-30 14:06:36.9733333
SO51244,TT-R982,29355,2012-12-31,2013-01-07,2013-01-12,4,1,4,2024-12-30 14:06:36.9733333
SO51244,PK-7098,29355,2012-12-31,2013-01-07,2013-01-12,2,1,2,2024-12-30 14:06:36.9733333
SO51245,BK-T79Y-50,12124,2012-12-31,2013-01-07,2013-01-12,2384,1,2384,2024-12-30 14:06:36.9733333
SO51245,HL-U509-B,12124,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51245,CA-1098,12124,2012-12-31,2013-01-07,2013-01-12,9,1,9,2024-12-30 14:06:36.9733333
SO51246,BK-T79U-50,25625,2012-12-31,2013-01-07,2013-01-12,2384,1,2384,2024-12-30 14:06:36.9733333
SO51246,BC-R205,25625,2012-12-31,2013-01-07,2013-01-12,9,1,9,2024-12-30 14:06:36.9733333
SO51246,WB-H098,25625,2012-12-31,2013-01-07,2013-01-12,5,1,5,2024-12-30 14:06:36.9733333
SO51246,HL-U509-R,25625,2012-12-31,2013-01-07,2013-01-12,35,1,35,2024-12-30 14:06:36.9733333
SO51247,BK-M68B-42,11249,2013-01-01,2013-01-08,2013-01-13,2295,1,2295,2024-12-30 14:06:36.9733333
SO51247,WB-H098,11249,2013-01-01,2013-01-08,2013-01-13,5,1,5,2024-12-30 14:06:36.9733333
SO51247,BC-M005,11249,2013-01-01,2013-01-08,2013-01-13,10,1,10,2024-12-30 14:06:36.9733333
SO51248,BK-R89B-52,12307,2013-01-01,2013-01-08,2013-01-13,2443,1,2443,2024-12-30 14:06:36.9733333
SO51249,BK-M68S-38,11334,2013-01-01,2013-01-08,2013-01-13,2320,1,2320,2024-12-30 14:06:36.9733333
SO51249,BC-M005,11334,2013-01-01,2013-01-08,2013-01-13,10,1,10,2024-12-30 14:06:36.9733333
SO51249,WB-H098,11334,2013-01-01,2013-01-08,2013-01-13,5,1,5,2024-12-30 14:06:36.9733333
SO51250,BK-R89B-48,19360,2013-01-01,2013-01-08,2013-01-13,2443,1,2443,2024-12-30 14:06:36.9733333
SO51250,BC-R205,19360,2013-01-01,2013-01-08,2013-01-13,9,1,9,2024-12-30 14:06:36.9733333
SO51250,WB-H098,19360,2013-01-01,2013-01-08,2013-01-13,5,1,5,2024-12-30 14:06:36.9733333
SO51250,SJ-0194-M,19360,2013-01-01,2013-01-08,2013-01-13,54,1,54,2024-12-30 14:06:36.9733333
SO51251,BK-R89B-44,11433,2013-01-01,2013-01-08,2013-01-13,2443,1,2443,2024-12-30 14:06:36.9733333
SO51252,BK-M18S-42,15551,2013-01-01,2013-01-08,2013-01-13,565,1,565,2024-12-30 14:06:36.9733333
SO51252,TI-M267,15551,2013-01-01,2013-01-08,2013-01-13,25,1,25,2024-12-30 14:06:36.9733333
SO51252,PK-7098,15551,2013-01-01,2013-01-08,2013-01-13,2,1,2,2024-12-30 14:06:36.9733333
SO51253,BK-R89B-52,22785,2013-01-01,2013-01-08,2013-01-13,2443,1,2443,2024-12-30 14:06:36.9733333
SO51253,CL-9009,22785,2013-01-01,2013-01-08,2013-01-13,8,1,8,2024-12-30 14:06:36.9733333
SO51254,BK-R89R-58,20180,2013-01-01,2013-01-08,2013-01-13,2443,1,2443,2024-12-30 14:06:36.9733333
SO51254,TT-R982,20180,2013-01-01,2013-01-08,2013-01-13,4,1,4,2024-12-30 14:06:36.9733333
SO51254,TI-R982,20180,2013-01-01,2013-01-08,2013-01-13,33,1,33,2024-12-30 14:06:36.9733333
SO51254,CL-9009,20180,2013-01-01,2013-01-08,2013-01-13,8,1,8,2024-12-30 14:06:36.9733333
SO51255,BK-R64Y-42,23105,2013-01-01,2013-01-08,2013-01-13,1120,1,1120,2024-12-30 14:06:36.9733333
SO51255,HL-U509,23105,2013-01-01,2013-01-08,2013-01-13,35,1,35,2024-12-30 14:06:36.9733333
SO51255,GL-H102-S,23105,2013-01-01,2013-01-08,2013-01-13,24,1,24,2024-12-30 14:06:36.9733333
SO51256,BK-M68B-46,11017,2013-01-01,2013-01-08,2013-01-13,2295,1,2295,2024-12-30 14:06:36.9733333
SO51256,FE-6654,11017,2013-01-01,2013-01-08,2013-01-13,22,1,22,2024-12-30 14:06:36.9733333
SO51257,BK-R64Y-38,19167,2013-01-01,2013-01-08,2013-01-13,1120,1,1120,2024-12-30 14:06:36.9733333
SO51258,BK-R64Y-42,18544,2013-01-01,2013-01-08,2013-01-13,1120,1,1120,2024-12-30 14:06:36.9733333
SO51258,HL-U509-R,18544,2013-01-01,2013-01-08,2013-01-13,35,1,35,2024-12-30 14:06:36.9733333
SO51259,BK-T79U-46,11433,2013-01-01,2013-01-08,2013-01-13,2384,1,2384,2024-12-30 14:06:36.9733333
SO51259,BC-R205,11433,2013-01-01,2013-01-08,2013-01-13,9,1,9,2024-12-30 14:06:36.9733333
SO51259,WB-H098,11433,2013-01-01,2013-01-08,2013-01-13,10,2,5,2024-12-30 14:06:36.9733333
SO51259,HL-U509-R,11433,2013-01-01,2013-01-08,2013-01-13,35,1,35,2024-12-30 14:06:36.9733333
SO51259,CA-1098,11433,2013-01-01,2013-01-08,2013-01-13,9,1,9,2024-12-30 14:06:36.9733333
SO51260,BK-T79U-54,25618,2013-01-01,2013-01-08,2013-01-13,2384,1,2384,2024-12-30 14:06:36.9733333
SO51260,BC-R205,25618,2013-01-01,2013-01-08,2013-01-13,9,1,9,2024-12-30 14:06:36.9733333
SO51260,WB-H098,25618,2013-01-01,2013-01-08,2013-01-13,5,1,5,2024-12-30 14:06:36.9733333
SO51261,BK-T44U-50,12271,2013-01-01,2013-01-08,2013-01-13,1215,1,1215,2024-12-30 14:06:36.9733333
SO51261,SJ-0194-S,12271,2013-01-01,2013-01-08,2013-01-13,54,1,54,2024-12-30 14:06:36.9733333
SO51262,BK-M68B-38,11340,2013-01-02,2013-01-09,2013-01-14,2295,1,2295,2024-12-30 14:06:36.9733333
SO51262,BC-M005,11340,2013-01-02,2013-01-09,2013-01-14,10,1,10,2024-12-30 14:06:36.9733333
SO51262,WB-H098,11340,2013-01-02,2013-01-09,2013-01-14,5,1,5,2024-12-30 14:06:36.9733333
SO51262,SJ-0194-X,11340,2013-01-02,2013-01-09,2013-01-14,54,1,54,2024-12-30 14:06:36.9733333
SO51263,BK-M38S-40,21534,2013-01-02,2013-01-09,2013-01-14,769,1,769,2024-12-30 14:06:36.9733333
SO51263,TT-M928,21534,2013-01-02,2013-01-09,2013-01-14,5,1,5,2024-12-30 14:06:36.9733333
SO51263,TI-M602,21534,2013-01-02,2013-01-09,2013-01-14,30,1,30,2024-12-30 14:06:36.9733333
SO51263,HL-U509,21534,2013-01-02,2013-01-09,2013-01-14,35,1,35,2024-12-30 14:06:36.9733333
SO51264,BK-M68B-42,11282,2013-01-02,2013-01-09,2013-01-14,2295,1,2295,2024-12-30 14:06:36.9733333
SO51264,TT-M928,11282,2013-01-02,2013-01-09,2013-01-14,5,1,5,2024-12-30 14:06:36.9733333
SO51264,TI-M823,11282,2013-01-02,2013-01-09,2013-01-14,35,1,35,2024-12-30 14:06:36.9733333
SO51264,FE-6654,11282,2013-01-02,2013-01-09,2013-01-14,22,1,22,2024-12-30 14:06:36.9733333
SO51264,VE-C304-L,11282,2013-01-02,2013-01-09,2013-01-14,64,1,64,2024-12-30 14:06:36.9733333
SO51265,BK-M68B-46,11264,2013-01-02,2013-01-09,2013-01-14,2295,1,2295,2024-12-30 14:06:36.9733333
SO51265,FE-6654,11264,2013-01-02,2013-01-09,2013-01-14,22,1,22,2024-12-30 14:06:36.9733333
SO51265,LJ-0192-S,11264,2013-01-02,2013-01-09,2013-01-14,50,1,50,2024-12-30 14:06:36.9733333
SO51265,CA-1098,11264,2013-01-02,2013-01-09,2013-01-14,9,1,9,2024-12-30 14:06:36.9733333
SO51266,BK-T79Y-60,28136,2013-01-02,2013-01-09,2013-01-14,2384,1,2384,2024-12-30 14:06:36.9733333
SO51267,BK-M68B-46,11456,2013-01-02,2013-01-09,2013-01-14,2295,1,2295,2024-12-30 14:06:36.9733333
SO51267,FE-6654,11456,2013-01-02,2013-01-09,2013-01-14,22,1,22,2024-12-30 14:06:36.9733333
SO51267,BC-M005,11456,2013-01-02,2013-01-09,2013-01-14,10,1,10,2024-12-30 14:06:36.9733333
SO51267,WB-H098,11456,2013-01-02,2013-01-09,2013-01-14,5,1,5,2024-12-30 14:06:36.9733333
SO51267,HL-U509-R,11456,2013-01-02,2013-01-09,2013-01-14,35,1,35,2024-12-30 14:06:36.9733333
SO51267,GL-H102-M,11456,2013-01-02,2013-01-09,2013-01-14,24,1,24,2024-12-30 14:06:36.9733333
SO51268,BK-R89B-48,18212,2013-01-03,2013-01-10,2013-01-15,2443,1,2443,2024-12-30 14:06:36.9733333
SO51268,CL-9009,18212,2013-01-03,2013-01-10,2013-01-15,8,1,8,2024-12-30 14:06:36.9733333
SO51269,BK-R89B-44,16693,2013-01-03,2013-01-10,2013-01-15,2443,1,2443,2024-12-30 14:06:36.9733333
SO51269,TI-R982,16693,2013-01-03,2013-01-10,2013-01-15,33,1,33,2024-12-30 14:06:36.9733333
SO51269,TT-R982,16693,2013-01-03,2013-01-10,2013-01-15,4,1,4,2024-12-30 14:06:36.9733333
SO51269,PK-7098,16693,2013-01-03,2013-01-10,2013-01-15,2,1,2,2024-12-30 14:06:36.9733333
SO51270,BK-M68B-38,11341,2013-01-03,2013-01-10,2013-01-15,2295,1,2295,2024-12-30 14:06:36.9733333
SO51270,HL-U509-B,11341,2013-01-03,2013-01-10,2013-01-15,35,1,35,2024-12-30 14:06:36.9733333
SO51270,CA-1098,11341,2013-01-03,2013-01-10,2013-01-15,9,1,9,2024-12-30 14:06:36.9733333
SO51271,BK-R79Y-44,16944,2013-01-03,2013-01-10,2013-01-15,1701,1,1701,2024-12-30 14:06:36.9733333
SO51271,HL-U509,16944,2013-01-03,2013-01-10,2013-01-15,35,1,35,2024-12-30 14:06:36.9733333
SO51271,LJ-0192-L,16944,2013-01-03,2013-01-10,2013-01-15,50,1,50,2024-12-30 14:06:36.9733333
SO51271,GL-H102-S,16944,2013-01-03,2013-01-10,2013-01-15,24,1,24,2024-12-30 14:06:36.9733333
SO51272,BK-R89R-58,19418,2013-01-03,2013-01-10,2013-01-15,2443,1,2443,2024-12-30 14:06:36.9733333
SO51272,TI-R982,19418,2013-01-03,2013-01-10,2013-01-15,33,1,33,2024-12-30 14:06:36.9733333
SO51273,BK-R89B-52,19341,2013-01-03,2013-01-10,2013-01-15,2443,1,2443,2024-12-30 14:06:36.9733333
SO51273,HY-1023-70,19341,2013-01-03,2013-01-10,2013-01-15,55,1,55,2024-12-30 14:06:36.9733333
SO51274,BK-R89R-58,25779,2013-01-03,2013-01-10,2013-01-15,2443,1,2443,2024-12-30 14:06:36.9733333
SO51274,TT-R982,25779,2013-01-03,2013-01-10,2013-01-15,4,1,4,2024-12-30 14:06:36.9733333
SO51274,TI-R982,25779,2013-01-03,2013-01-10,2013-01-15,33,1,33,2024-12-30 14:06:36.9733333
SO51275,BK-M68B-38,11265,2013-01-03,2013-01-10,2013-01-15,2295,1,2295,2024-12-30 14:06:36.9733333
SO51275,FE-6654,11265,2013-01-03,2013-01-10,2013-01-15,22,1,22,2024-12-30 14:06:36.9733333
SO51275,HL-U509-B,11265,2013-01-03,2013-01-10,2013-01-15,35,1,35,2024-12-30 14:06:36.9733333
SO51276,BK-M68B-38,11136,2013-01-03,2013-01-10,2013-01-15,2295,1,2295,2024-12-30 14:06:36.9733333
SO51276,FE-6654,11136,2013-01-03,2013-01-10,2013-01-15,22,1,22,2024-12-30 14:06:36.9733333
SO51276,VE-C304-M,11136,2013-01-03,2013-01-10,2013-01-15,64,1,64,2024-12-30 14:06:36.9733333
SO51277,BK-M68B-46,11278,2013-01-03,2013-01-10,2013-01-15,2295,1,2295,2024-12-30 14:06:36.9733333
SO51277,HL-U509,11278,2013-01-03,2013-01-10,2013-01-15,35,1,35,2024-12-30 14:06:36.9733333
SO51278,BK-T18U-54,27766,2013-01-03,2013-01-10,2013-01-15,742,1,742,2024-12-30 14:06:36.9733333
SO51278,HL-U509-B,27766,2013-01-03,2013-01-10,2013-01-15,35,1,35,2024-12-30 14:06:36.9733333
SO51278,LJ-0192-L,27766,2013-01-03,2013-01-10,2013-01-15,50,1,50,2024-12-30 14:06:36.9733333
SO51279,BK-T18Y-50,20716,2013-01-03,2013-01-10,2013-01-15,742,1,742,2024-12-30 14:06:36.9733333
